TITLE,DATE,TEXT,UID
"Anti-Slavery Support Grows in Synteini System",08 MAR 3301,"The Future of Synteini party is calling on all Commanders to protest the actions of the Imperial Slavers Association in the Synteini system.

 “Today marks the anniversary of the ‘Act Prohibiting Importation of Slaves’, one of two acts that helped end the Atlantic slave trade in the early 19th century,” said a party representative. “And now a new slaving facility is opening up in our own backyard?”

 The party offers their own station as a potential solution. “The Future of Synteini party will not abide by slavery, Imperial or no. I make the call to commanders: give your business to the Future of Synteini, not to the ISA. Do business at William Sargent, and starve Lagerkvist.

 “Let’s hit Senator Zemina Torval where it counts - and kick her out of Synteini!”

 Lagerkvist Gateway orbits the second planet in the Synteini A system, while William Sargent Vision orbits the fourth.

 -CMDR Boter",https://community.elitedangerous.com/en/galnet/uid/9f81f25c597cf8e0d5ea6a4e7ec666a9069b08fe
"The War for Falisci",07 MAR 3301,"Senator Patreus and the Citizens of Tradition have been successful in their crusade against the Falisci Purple Gang. Falisci has fallen to Imperial forces and is currently in the process of being assimilated into Imperial society. 

 All outstanding payments due to Imperial veterans of the Falisci war are now available for collection from Dornier Terminal in Ngaiawang. To celebrate Senator Patreus’s victory, Senator Torval is offering a 10% discount on all Imperial slaves purchased from Dornier Terminal until next weekend. 

 However, the war for control of Falisci may not quite be over yet. Reports have started to come in from the region that a civil war is currently brewing between the Citizens of Tradition and the Federal Social Falisci Partnership Party. If the Social Falisci Partnership Party is successful in its attempt to disrupt the Citizens of Tradition’s hold over Phillips Landing, the Federation may be able to gain control over Falisci.

 ",https://community.elitedangerous.com/en/galnet/uid/3e4f47898a7e8bc4fc53d54885b88f8ad675ea40
"Torval Handles the Help in Synteini",05 MAR 3301,"Corporations operating under the direction of Senator Zemina Torval have been making waves throughout the Empire this week, as shipments of unregulated slaves continue to pour into Imperially -sanctioned slave training centres in Synteini.

 Despite the questionable legal nature of the Senator’s import operations, the Senate has so far elected to not address the issue at any officially held quorum.

 Some political commentators have suggested that the lack of opposition is a clear sign of the Chancellor’s waning power within the Senate, although sources close to the Chancellor have suggested that “Chancellor Blaine is simply too busy to deal with Zemina’s frankly pathetic attempts to take advantage of the Emperor’s current condition.”

 ",https://community.elitedangerous.com/en/galnet/uid/0ce03996fc3c957abfa1ce743a6b1c67c181b559
"Falisci in Flames",04 MAR 3301,"Imperial forces have decimated the majority of the Falisci Purple Gang’s fleet, just five days after the Citizens of Tradition declared war against the dreaded pirate crew and their allies. Now only a handful of the Purple Gang’s most stalwart members remain to defend their territory against the Citizens of Tradition and the thousands of loyal citizens who have flocked to Falisci to fight by their side.

 What little resistance the gang is still able to muster will almost certainly not be enough to keep the Citizens of Tradition from taking control of the system. However, reports are coming in from the region that the Federally aligned Social Falisci Partnership are currently attempting to bolster the Purple Gang’s numbers in what is surely a futile attempt to stop Senator Patreus from taking control of the sector. ",https://community.elitedangerous.com/en/galnet/uid/808375c581ca6968ead4d10c4407db426b2adaf0
"Internal Strife Strikes Tanmark",03 MAR 3301,"News is coming out of the Tanmark system of an ongoing conflict having broken out between the Defence Force of Tanmark and a local criminal gang known as the Tanmark Posse. The Tanmark Posse are reportedly the main driving force behind the recent cultivation of Lucan Onionhead in hidden facilities throughout Luca.

 So far, fighting between the two factions has remained confined to the surface of Luca. Security forces are currently in the process of raiding all known Tanmark Posse holdings on the planet, which has caused all but the most loyal gang members to abandon the system in search of more hospitable surroundings. 

 A source close to the two groups, who has asked to remain anonymous for their own safety, informed GalNet that the fighting is a direct result of the Tanmark Posse misleading the Defence Force of Tanmark into believing that the cultivation of Onionhead on Luca would be a short term arrangement. 

 Now that it’s become clear that Lucan Onionhead has been deliberately modified in order to stop it from being able to produce natural offspring, the Defence Force of Tanmark are taking pre-emptive steps to ensure that Luca doesn’t suffer the same fate as Panem.",https://community.elitedangerous.com/en/galnet/uid/62f24c2c8da472cb8ef4c8a378a02e813afb5d1a
"Lugh Ambassador Accuses Federal Party of Foul Play",02 MAR 3301,"Lugh Ambassador Éamonn Uí Laoghire, the leading spokesman for the Crimson State Group, held his third and final rally on Alioth today.

 After a heated speech, in which he spared no quarter for the Federation and their mistreatment of the Lugh population (who he repeatedly referred to as 'The Sons of Conn'), Uí Laoghire was met by a standing ovation from the massive crowds who had assembled to hear him speak.

 'Our children are disappearing. In the past year alone we have seen the numbers rise to 25,431 individual cases. You will not get these figures from the Federation. Of course not! But make no mistake, they know what’s happening. What are the Lugh for Equality Party really up to? They took our land and now they’re trying to take our future. The Sons of Conn will take it no more! We demand complete separation from all Federal ties immediately! One people, one system under Lugh's glorious light!”

 ",https://community.elitedangerous.com/en/galnet/uid/14fa4ce6395207c8015355555c283ca25b3c4daf
"A Distant Rendezvous – 43,000 Light Years from Home",01 MAR 3301,"On the fringe of the Scutum-Centaurus arm, on the far side of the galaxy, two lone deep space explorers rendezvoused at a star system called EACTAINDS GN-W C1-6.

 CMDR R4nger0's mission? To cross the galaxy in a Sidewinder.

 CMDR Kamzel's mission? Returning to Earth after an 8-week survey expedition along the galactic outer rim.

 CMDR Kamzel left the frontier on 16th December 3300, CMDR R4nger0 departed on 7th January 3301. The meeting was the first human contact both pilots had in the many weeks they'd been away from home. Both pilots jointly surveyed the rendezvous system, shared a bottle of Lavian Brandy, and parted ways to continue on their respective journeys. The event was recorded and a vlog data-packet was beamed back toward human space. Streams of the log can be viewed by searching for ‘A Distant Rendezvous’ via your local vlog service provider.

 Some observers have called for the EACTAINDS GN-W C1-6 star system to be renamed ‘Rendezvous Point’, to commemorate this historic event... the most distant deep space encounter ever recorded.",https://community.elitedangerous.com/en/galnet/uid/622376b167c0e855acdc33f23b1c939fe7ed15fe
"GalNet Galactic War Report",28 FEB 3301,"The ongoing conflict between the Federal Navy and the Polahukuna Raiders has taken an unexpected turn this weekend, following reports that the Federation have begun work on a new Farragut class battlecruiser in the shipyards aboard Hudson Dock. For their part, the Polahukuna raiders appear to have returned home to lick their wounds. However, reports are coming in from BD+03 2338 that traders bringing supplies to Hudson Dock are coming under heavy fire from a band of imperial mercenaries known as the East India Company.The Imperial Senate is denying any knowledge of the attacks.

 In imperial space, the Citizens of Tradition, acting under the authority of Senator Denton Patreus, have begun a full scale invasion of the Falisci system. The initiative to secure the spaceways around Dongzi and Ngaiawang against criminal activities is being led from Dornier Terminal in Ngaiawang.",https://community.elitedangerous.com/en/galnet/uid/2c3aeff121845eb9636e980601cf4ac8caa4de39
"Core Dynamics Assist Federal Navy in BD+03 2338",27 FEB 3301,"Core Dynamics is pleased to declare the launch of a new stage in their partnership with the Federal Navy. While the exact terms of the agreement must remain secret for reasons of galactic security, GalNet can reveal that the joint cooperation effort will involve the construction of several new Capital Ships, the first of which has just started being built in the newly recaptured shipyards aboard Hudson Dock in BD+03 2338. 

 Rumours suggest that funding for this project is coming from an unidentified corporate super PAC, who is believed to be the same group that were previously involved in helping Shadow President Hudson gain office.

 Pilots interested in helping with the construction of the new vessel should seek out Core Dynamics representatives aboard Hudson Dock to find out what materials the company’s engineers are currently looking to source.",https://community.elitedangerous.com/en/galnet/uid/fcd2fbfa240782653fbad99745497f0f761e1d5d
"Containing the Contagion",26 FEB 3301,"Tensions have been running high aboard Effinger Port this week as doctors, nurses and scientists worked around the clock to find a cure for the Volungu Blight.

 A breakthrough finally occurred on Wednesday night after medical staff supplied by Aisling Duval managed to identify the pathogen behind the Blight. Once that was done, doctors were able to develop a course of treatment to fully eradicate all traces of the disease from patients’ bodies.

 While the cure comes too late for the thousands of families in Volungu, Furbaide, Liaedin and LHS 3505 that lost loved ones over the last week, the news doubtlessly comes as quite a relief to the hundreds of thousands more who are currently waiting to receive the cure aboard their local stations. ",https://community.elitedangerous.com/en/galnet/uid/f96e3533f1464e79761719f98f532466c181c2f3
"Assassination Attempt as Lugh Rallies in Alioth Grow",25 FEB 3301,"Alioth played host to scenes of chaos today when Éamonn Uí Laoghire addressed the crowds after his second attempt to gain an audience with Alliance representatives failed. While engaging with the huge numbers that had gathered to hear him speak, Éamonn was targeted by a single shot that was fired from a nearby building.

 The shot missed the ambassador, but killed a member of the crowd. The ambassador was rushed to safety as the crowd began to flee the scene in terror, causing enough chaos for the assailant to escape undetected. 

 Uí Laoghire later returned to the steps outside the central council building to deliver his most defiant speech yet.

 'We declare the right of the people of Lugh to the ownership of Lugh. The long usurpation of that right by a foreign people and government has not extinguished that right, nor can it ever be extinguished, no matter how many murderers the Federation sends to try and silence us.”",https://community.elitedangerous.com/en/galnet/uid/af3416f53606b524638377dc09ced5043942b44f
"Duval Distributes Doctors in Furbaide",24 FEB 3301,"Aisling Duval made her presence felt in Furbaide today, as she arrived at Effinger Port to offer assistance to overworked medical staff currently caught in the struggle against the virulent and deadly Volungu Blight. Along with her usual entourage, the Diva Duval bought dozens of Imperially trained doctors and nurses, all of whom will be offering their services for free to anyone afflicted by the Blight.

 It is hoped that the biomedical expertise provided by the Imperial doctors will shed some light on the genetic makeup of the disease, whose aggressive transmission and resistance to known drug therapies has local medical staff completely stumped.

 The death toll for the disease is now reaching into the thousands, and with no cure in sight the situation can be expected to get worse before it gets better.",https://community.elitedangerous.com/en/galnet/uid/1ab4765abc5ae97f87fbea670cf34e3111ea22ac
"Building a New Ship - BD+03 2338",23 FEB 3301,"Despite Admiral Vincent's strong words during yesterday's press conference, President Halsey has refused the Admiral's request to send additional forces for the attack on Polahukuna.

 In response, the Federal Navy, in conjunction with Core Dynamics, has declared their intention to commission the creation of a new capitol ship. The new ship will be built in the recently recaptured shipyards of BD+03 2338, and the Admiral's personal contingent will remain in the locale in order to protect the construction of the new vessel. 

 ",https://community.elitedangerous.com/en/galnet/uid/65a2ee4f784bb2c6fcd336ed68e4172ce48e60b5
"The Importance of Insurance",22 FEB 3301,"It’s been said before, but it's worth saying again. Remember to set aside credits for your insurance excess.

 Only recently Commander Gui returned home to Sol with his newly purchased Anaconda. Having equipped it with all the essentials he departed... straight in to an incoming Type 9. Without the 4 million credits to cover the excess for his ship, he was left with no choice but to resort to a budget Sidewinder. His loss for that one incident was 80 million credits.

 Though many pilots can turn to creditors to cover some of the costs in case of emergency, 200 thousand credits is not enough to cover the cost of a truly premium vessel. 

 The moral of the story? Always check your rebuy costs in your systems screen before launching. Don't leave the space port without having the excess..

 You’ve been warned commanders...

 Commander Sheehy of the Reorte Chronicle

 ",https://community.elitedangerous.com/en/galnet/uid/2938ccffa85a8e507a24e64b3fd2f04d8e2aa654
"Vesperian Auction Today Only",21 FEB 3301,"The galaxy is abuzz with excitement following the news that an anonymous donor has contributed a case of highly valuable and extremely rare Vesperian Nectar to the charity SpecialEffect, an organisation dedicated to leveraging technology in order to enhance the quality of life for people with physical disabilities .

 Vesperian Nectar is produced from the nectar of Vesperian Orchid flowers, a plant that only grows on the planet Slough in Vesper-M4. The exceptional sweetness of this honey has baffled scientists and foodologists for centuries, as the atmosphere on Slough itself is both toxic and highly acidic. The honey is made by the Vesperian “Orchid Bee”, an insect well known for its deadly sting. Vesperian beekeeping is a risky business, with numerous deaths occurring amongst keepers each year.

 Commander Angel Rose will be holding private auctions on behalf of SpecialEffects throughout the day. 

 ",https://community.elitedangerous.com/en/galnet/uid/ed99a7d27746d23b0cb1a679eb398054e1c5ad7d
"Taking the Fight Home",20 FEB 3301,"Following the Federation's success in routing the rebel forces from Banki and BD+03 2338, Admiral Vincent has declared his intention to follow the invaders of BD+03 2338 back to their own homes.

 'I think the message is clear,' Admiral Vincent declared at press conference earlier today. 'We will not allow terrorists to break our laws or brainwash our people. The Polahukuna Raiders, and those like them, need to learn that their actions have consequences. The Federation will not sit idly by and let the infections of chaos and anarchy spread and fester.'

 The Admiral went on to say that he would reveal plans as to the nature of the Federation's foray into Polahukuna shortly.

 ",https://community.elitedangerous.com/en/galnet/uid/ecd01abdfffb7ec32dd82ab4fdd5391d98d4562b
"The Long Trip Home",19 FEB 3301,"After a week of wandering in HIP 110620 the Jaques Starport is now making its way through HIP 110079. GalNet is still no closer to learning the reason behind the station's unexpected return, nor can we ascertain where the cyborg barman's ultimate destination may be.

 A number of well known commanders from all walks of life have been seen coming in and out of Jaques, which is fast becoming a popular nightspot among young thrillseekers from the Empire, Federation and Alliance alike. 

 Now that his self-imposed exile has finally come to an end, Jaques appears content to simply wander the stars in the company of a people he once called his own, accompanied by the booming sound of a dark electric beat. 

 ",https://community.elitedangerous.com/en/galnet/uid/f0a2b7a5a815ca0755041edb39cf6d6466cecfc9
"Station Construction Now Underway",18 FEB 3301,"Thanks to the combined efforts of entrepreneurs, small business owners and corporate sponsors, preparations for the launch of the new EAUC Exploration Ocellus are now well underway. 4871 commanders contributed over 8154177 tons of metal to the project, which in turn has allowed the EAUC coalition to outfit the station to a level far beyond their original specifications.

 Universal Cartographics has released a statement thanking the committee members who wisely chose the mineral rich system of HIP 101110 as the potential launch site, as well as to Zimm_Macugz for organising the delivery of an impressive 150000 tonnes of raw materials.

 The new station is expected to be ready for its maiden voyage to HIP 101110 now know as New Yembo within the next few days. 

 ",https://community.elitedangerous.com/en/galnet/uid/d778b373335875102060a81db5cd0b5a440abe70
"New VP Appointed",17 FEB 3301,"In a formal ceremony in the Congress building on Mars, Congressman Ethan Naylor, the Congressman for Siren was formally signed in as the Federal Vice President.

 This is a controversial choice as this is the first time a member of the Federal Leadership has been a Congressman from a frontier world. Some have said that President Halsey is reacting to critics that here government is too Sol-centric, and others that she may regret the choice.

 In his appointment speech Naylor said:

 “I am honoured to have this phenomenal role. I will see it as my job to see that Federal States on the frontier will get the attention they deserve.”

 ",https://community.elitedangerous.com/en/galnet/uid/8e3aa8f9011c9c19e4e119cc9f1baf9a9effac78
"The Sorry Fate of Hank Stone",16 FEB 3301,"Residents of Toolfa Large were left in shock this weekend after local security services found a small fortune in raw gold sitting aboard what they presumed to be an abandoned Sidewinder in one of the station’s lower hangers. The ship’s records indicate that its owner, a Mr Hank Stone, had spent the last month alone in the LAWD 26 system, where he had found a previously untapped source of precious metals.

 After a brief investigation it was discovered that a Mr Hank Stone, of no fixed abode, has been found dead in his bunk at Toolfa Large Short Stay Inn several days beforehand. 

 Mr Stone is believed to have passed away due to chronic liver failure, a state that was no doubt exasperated by the half dozen empty bottles of Eranin Pearl Whiskey that were found strewn about his cabin.

 ",https://community.elitedangerous.com/en/galnet/uid/cec05e5da503d60f27c52dbfe95916b5210e4b2b
"Banki and BD+03 2338 - Over by Breakfast!",15 FEB 3301,"In a speech delivered from Navy Headquarters, Admiral Vincent has expressed his pleasure over the progress being made by Federal Forces engaged in the reclamation of Banki and BD+03 2338.

 “The ongoing conflicts in Banki and BD+03 2338 were not started by us. They started at the beginning of the year when lawless thugs took it upon themselves to invade their smaller, peaceful neighbours. Despite any distractions President Halsey might be facing in her failure to find a replacement for our late Vice President Smeaton, the Federation will not stand idly by while foreign powers invade federal territory under the guise of locally formed separatist movements.”

 The Admiral went on to say:

 “All foreign, and indeed any domestically grown, terrorist rebels we find will be dealt with decisively. Our troops are doing extremely well, and thanks to the pinpoint strikes being carried out by my men on the ground, I expect the majority of the fighting will be over by the time I have breakfast tomorrow.”",https://community.elitedangerous.com/en/galnet/uid/9b21cc597ed3b0dbaf4d0937292a213db390005a
"Underground Racers Spotted In and Around Sol",14 FEB 3301,"Word has spread that a group of CMDRs piloting Core Dynamics' Eagle Fighters were spotted conducting high speed races near the Sol system. Traders visiting Ashby City in Luyten's Star report that they spotted the pilots engaging in dangerous manoeuvres through the docking slot and around the station. Similar reports came from the Altair System where patrons of the Solo Orbiter Station were met with several colorfully-painted Eagles upon arrival. 

 

 “The pilots made it clear they meant no harm, their hardpoints were retracted and subsystem scans indicated that the spacecraft were not equipped for combat.”

 

 Rumour has it that this underground racing circuit began around the Earth-Moon System in nearby Sol. It seems that for now the Federation are willing to turn a blind eye to these events, as Federal Security Forces have made no attempts to intervene. 

 

 -CMDR FatHaggard

 ",https://community.elitedangerous.com/en/galnet/uid/85b764e23609b0a977d2a433af0b0acacf3ecb32
"The St. Valentine's Day Regatta",13 FEB 3301,"Captain Millington, chief of racing operations, has finally announced the details of this year's St. Valentine's Regatta, one of the most prestigious events on the yearly racing calendar. The race, which begins in the Kumbaya system, will see participants follow a gruelling 500ly route that passes through some of the most dangerous areas in the surrounding sectors. 

 'As every pilot knows, St. Valentine's is a gruelling test of nerve and daring, a headlong dash from one side of inhabited space to the other. Many enter, but only one can win. In the 37 years of the race's history (excluding 3284, when it was cancelled due to the civil war) this race has never been won by a pilot with less than exemplary skill. Many winners have gone on to become legends, so join us on the 14th to find out who will be next to ascend to glory amongst the stars.'

 Any last minute entrants should contact Commander Kitiara for more information on how to sign up.

 ",https://community.elitedangerous.com/en/galnet/uid/8859536f652fa61456a698eba16af08c2190c895
"Underground Racers Spotted In and Around Sol",08 FEB 3301,"Unsanctioned Fight Club - Chelomy Vison, Balaikda 

 The war might be over, but the battle lives on in Balaikda with the arrival of the Chelomy Vision fight club. 

 In this club, members engage in unsafe, unsanctioned brawls in the skies above Chelomy Vision. The winner goes home covered in credits and glory, while the losers get an all weekend pass to the medical centre. 

 Last week the club ran a stock sidewinder event, and the carnage was brutal. This week the competition is expected to be even more fierce, but with so many credits up for grabs, independent pilots are expected to fly in from all over to prove they've got the skills to pay the bills. Meetings take place weekly at 05-00 sharp universal time. ",https://community.elitedangerous.com/en/galnet/uid/fb375ff0d212544386051318678e8dfa7d9c9901
"The Legend Returns",12 FEB 3301,"It's been some time since Jaques began his epic journey from orbit around the moon of Topaz into the mysterious places of the great unknown. A week ago we reported that Jacques Station was seen by an intrepid commander in HIP 110620.

 What mysteries will the enigmatic cyborg see on his long travels? Emma Hallows, asked Jaques those very same questions the robotic barkeep responded-

 'If people want to know my story, they'd best come buy a drink and find out for themselves.'

 ",https://community.elitedangerous.com/en/galnet/uid/9f3756b15a40929161aa48266ff5483eabeb8c0e
"",11 FEB 3301,"Lucan Onionhead Farmers Welcome Agricultural Commodities Traders

 Reports have reached GalNet that Lucan Onionhead farmers in the Tanmark system have been receiving regular supplies of Agricultural Medicine, Crop Harvesters, Land Enrichment Systems and Biowaste from intrepid traders sympathetic to their cause.

 'This is welcome news' said Georgio Algeria of the Kappa Fornacis Farmers Union. 'A few Commanders helped us in Panem, and that’s cool but not enough. If enough of you can help get them to Tanmark we’ll be happy. And so will you. This is the way we make Onionhead bigger, better. It’s what we all want. Long live Onionhead! Lucan Onionhead for all!”

 No Federal representatives were available to comment.

 ",https://community.elitedangerous.com/en/galnet/uid/3c71a678039cafa32a16c53091e6678e9212398a
"",10 FEB 3301,"Soontill Alien Artefacts to be Auctioned at Ngurii 

 Soontill is back in the news this week as fresh rumours have surfaced of alien items hitting the market in Ngurii. 

 It's been nearly two decades since Gallagher Restoration's auction of Soontill relics was discovered to be merely an outrageous publicity stunt. Although many high profile individuals were left red faced after the Phekda auction, most notably the band Jjagged Bbanner, it seems people still want to believe in the Thargoid legend. Indeed, several familiar names have already come forward enquiring about the new finds. 

 What gives the latest rumours more credence than previous claims is the fact that the source of the alien items is not just one individual or one group, but several different lone wolf pilots.

 Is this another hoax?, Another stunt?",https://community.elitedangerous.com/en/galnet/uid/e3650db48fcce4488905b3e13763eebad65735b8
"",09 FEB 3301,"Celebration at Abraham Lincoln Starport in Earth Orbit, Sol

 Pilots from around the galaxy are expected to gather outside Abraham Lincoln Starport, located in Earth orbit in the Sol system, at 18-00 on the 12th of February for the annual remembrance of the Station's namesake, President Abraham Lincoln. 

 This date marks the 1,492nd anniversary of Lincoln's birth. Lincoln, president of one of the great democracies of the Northern Hemisphere in Earth's 19th century, is credited with ending the practice of human slave trafficking in that nation.

 Pilots gather each year at Abraham Lincoln Starport to show their solidarity in ending the galactic slave trade by flashing their ships' headlights for 30 seconds at precisely 18-00 on the evening of the anniversary.

 - CMDR Jaiotu",https://community.elitedangerous.com/en/galnet/uid/f42e2ef3f98fcf043f29c83a4bcd65733a67f618
"",07 FEB 3301,"Planning Underway for New Frontier Station

 Universal Cartographics have today announced their intention to launch a new exploration station. Plans for the development of the new station are already well underway, although the ultimate destination has yet to be chosen.

 Members of Universal Cartographics and the Explorers’ Association were asked to submit proposals as to the most useful location for the station. The following have been identified as candidates -

 HIP 101110 

 SYNUEFE FR-T B36-3 

 Maia 

 HIP 117585

 HIP 27215 

 The board has requested that members of the Pilots Federation provide additional system data to help finalise the decision.

 ",https://community.elitedangerous.com/en/galnet/uid/a308c25a57823dffc56cf336c3b3a8cf9045c668
"",06 FEB 3301,"Patreus Fire Sale in Durius Ends

 The mass selling off of all surplus military assets from the Speke Prospect armoury was carried out at the behest of Imperial Senator Denton Patreus, to whom the people of Durius owe a rather significant debt.

 The Citizens of Tradition, acting in their position as custodians of Durius, have promised to use their newly acquired funds to further stimulate the local economy through the creation of new employment opportunities. To that end, Senator Patreus, in association with Senator Torval, has generously offered to provide free training for all debt- ridden citizens of Durius willing to be retrained for work as Imperial Slaves to clear their remaining debt. ",https://community.elitedangerous.com/en/galnet/uid/90bbd7878f6c7b30cedb43601e7deee8515753b4
"",05 FEB 3301,"It’s Not All About Sovereignty

 The past few months have seen dozens of frontier systems launch initiatives to break away from Sol, due in no small part to the higher taxes being charged by the Federal government.

 The most recent referendum on Federal membership took place in the Dulos system, where an overwhelming 75% of the population voted to leave the Federation and become an Independent state.

 However, in recent weeks there has been a surge of support for the Federal government all across occupied space. Where previously there were tens of dozens of independent movements pushing to break away, all but a small handful of them have now fizzled out.

 Pundits point to actions taken by Admiral Vincent of the Federal Navy to protect the interests of member states at short notice, as the cause of this most recent shift in opinion.",https://community.elitedangerous.com/en/galnet/uid/91d907ece28d8278892f1b3f39cde9518991805e
"",04 FEB 3301,"Federation Withdraws from Panem

 Following on from the deployment of Federal aid to the beleaguered farmers of Panem, President Halsey has today announced her intention to recall all Federal forces from Kappa Fornacis.

 The President has said of this -

 “I am pleased with how our marines-turned aid workers were able to help restore order to Panem so quickly - exemplary of what the Federation can offer its allies.”

 The leader of the Kappa Fornacis Farmer’s Association, Georgio Algeria, has denounced the Federation’s efforts. He said to gathered reporters -

 “Don’t be fooled by the Federation. They’re liars! This is just window dressing. They bully us, they burn us, now they try to buy us. Well we ain’t scared and we ain’t for sale. We say what happens on Panem, and we say Onionhead will live on!”",https://community.elitedangerous.com/en/galnet/uid/3765e37859fb7213ee824745c1ab4391b89ac4b2
"",03 FEB 3301,"Trouble on the Fringe - Balaikda

 It seems that even the edges of colonised space aren't free of problems.

 A civil war has broken out in Balaikda between two of the system's minor factions, namely HIP 43760 State Plc and Balaikda Ltd. The former is Federation-aligned and unsurprisingly calls the nearby HIP 43760 home, while the latter is a local firm. 

 Observers have reported a heavy handed response to this Federal involvement in an Imperial system, resulting in the Imperial Navy setting up checkpoints near a number of local planets. One source, who asked to remain unnamed, said 'these checkpoints are manned by Elite Vipers and Cobras fitted with Plasma Accelerators, and so not to be taken lightly.' 

 Battles have broken out across the system, with various local factions offering combat bonds in an attempt to urge independent pilots to lend a hand in the small scale factional struggle.",https://community.elitedangerous.com/en/galnet/uid/8eabb81bb49f670f2f0161be396155d862f2510e
"",02 FEB 3301,"CN Bootis Rapid Wealth Expansion

 The United CN Bootis Progressive Party announced its plan for system expansion today, eliciting a negative response from other factions in the system. The Progressive Party has increased its controlling influence of the system over the past week by over 10% with the aid of mercenary pilots. A spokesman said -

 “We have stepped up trading at Sellings City dock, and have increased our patrols of all seven Resource Extraction Sites in the system. We have met with significant push-back from local pirate factions. Fighting is intense, but profitable to successful pilots.”

 “We are hiring miners, traders, and bounty hunters to help us continue our takeover of the system.”

 Opposing factions could not be reached directly for comment. Stay tuned for updates.

 CMDR Otalp",https://community.elitedangerous.com/en/galnet/uid/c4449427019db67dac8f671cf30a01cf05ac9588
"",01 FEB 3301,"Rejuvenation of Kappa Fornacis Underway

 While protests on Mars continue, things are looking up for the beleaguered people of Kappa Fornacis, as Federal support agencies have begun delivering aid packages to those affected by the recent bombardment of the Onionhead fields on Panem. One of the protesters on the steps of Congress jeered at this -

 “It is a cynical ploy to undo the bad publicity from the bombing. The Federal Navy should never have attacked a peaceful planet - the farmers were taking advantage of a naturally occurring crop.”

 Entrepreneurial commanders looking to capitalise on the federal grant to rebuild Kappa Fornacis are being asked to source Agricultural Medicine, Crop Harvesters, Terrain Enrichment Systems and as much Biowaste as possible. All goods should be delivered to the logistics centre aboard Harvestport.

 Georgio Algeria of the Farmer’s Union on Panem said -

 “We did OK from Onionhead. Here and on Luca. We’re here to stay. Keep your stinking aid. Be happy. Onionhead helps!”",https://community.elitedangerous.com/en/galnet/uid/8281f085870ce76b20f3a0c6e9354b3a73feb96c
"",31 JAN 3301,"Lucan Onionhead Declared an Illegal Narcotic

 After a week of hurried testing and rushed legislation, finally Lucan Onionhead has been declared an illegal narcotic in all sectors of Federal space. This new statute was rushed onto the books in response to the appearance of a new, slightly modified strain of Onionhead in the Tanmark system.

 Onionhead has proven to be a contentious issue among Federal communities over the last few months. The drug is extremely popular among young adults, with many claiming the use of Onionhead is completely harmless. 

 President Halsey disagrees, pointing to reports by respected Federal scientists that warn of the dangers associated with the popular narcotic. Evidence collected by Federal scientists supposedly suggests the neurological damage being done by the drug not only causes severe impairment of judgement in the short term, but that it may also cause amyloid plaques to form throughout the brains of long term users. Such studies have yet to be made available to the public.",https://community.elitedangerous.com/en/galnet/uid/f6f04e7eb4c0dc6f2481ef19ee3177c2b4071ce1
"",30 JAN 3301,"Federal Crackdown in Banki and BD+03 2338

 The Federation has started to insist that its member states follow procedure if they wish to leave. Congressman Jefferson, the Secretary of State for Finance said -

 “We will take a firm stance against States withholding their contributions to the Federal budget. If States wish to leave, then they must follow the proper procedure. It may be unpopular, but that is what they agreed to.”

 Reports are coming in that representatives of the Federal Navy have been deployed to Banki and BD+03 2338 with explicit orders to bring the systems back under Federal Law.

 Independent pilots interested in gaining favour with the Federation are being asked to assist the Gold Advanced Partners in Banki, and the Progressive Party in BD+03 2338. Both groups have been given access to sizeable war chests by the Federal Navy.",https://community.elitedangerous.com/en/galnet/uid/c72928080fca6fc4dd1915684ed622edb3b826a3
"",29 JAN 3301,"Senator Offers Deep Discounts on Military Surplus

 Following on from the cessation of hostilities in Durius, civic management teams operating on behalf of Senator Patreus have declared that they will be holding a fire sale to clear out any excess equipment which the citizens of Durius no longer require.

 It is hoped that the sale will generate some much needed capital for the impoverished region, although how many of the credits will be directly spent on the Durius system remains unknown. When asked to comment on the matter, Senator Patreus’s office said that a fair repayment schedule has been organised. They went on to state that most of the credits accrued would be left in the hands of the Citizens of Tradition, who will continue to manage the day to day running of Durius for the foreseeable future. It is not clear at this stage whether this will cover the repayments.

 Any pilots interested in saving themselves some serious credits on small non-Imperial ship upgrades are advised to head over to the Speke Prospect outpost in Durius immediately. Sale only while stocks last! ",https://community.elitedangerous.com/en/galnet/uid/c5a2d07a566decb3184e808ffadb1c64c43ef92c
"",28 JAN 3301,"Mistaken Identity Leads to Outrage Amongst Explorers’ Association

 In a surprising twist to a story published earlier in the week, it would appear that the man previously believed to have been Commander Kamzel of the DSS Beagle, was in fact an imposter who had stolen the Commander’s identity in order to try and sell millions of credits worth of bogus data.

 According to the real Commander Kamzel’s support team, the last communiqué from the intrepid explorer had come just days before the imposter had carried out his plan to impersonate the Commander. The communiqué in question stated that the Commander’s trusty ASP, the DSS Beagle, had received significant damage while in the outer reaches of the galaxy. 

 Lincoln station security services believe that the imposter managed to intercept the message to Kamzel’s team, at which point the thief decided to take advantage of the uncertainty surrounding the fate of the DSS Beagle in order to steal millions of credits. 

 It is believed that Commander Kamzel is currently on his way towards the Scutum-Centaurus arm, at which point he will attempt to send an encrypted signal to his team in case a rescue operation is needed.",https://community.elitedangerous.com/en/galnet/uid/acddf439995bd6153f1a0c68cf909672dc05cd12
