TITLE,DATE,TEXT,UID
"Galactic News: Weekly Health Report",14 SEP 3303,"This report presents the latest data on health issues among the galaxy’s minor factions.

 Here are the latest factions to experience famine:

 Siluruba Purple Transport Ltd

 Kvenland Services

 HIP 32350 Industries

 Bureau of HIP 1914 Focus

 LHS 1387 Jet Mob

 Zhou Wang Blue Partnership

 Kawal United Commodities

 Pirates of Bean

 Yhele Fortune Exchange

 Law Party of Tau-2 Gruis A

 When a faction is affected by famine the standard of living in the system it controls temporarily decreases. Combat activity has no effect on influence while a famine is active. Completing food-trade missions can bring a famine to an end.

 Here are the latest factions to experience an outbreak:

 Order of Ethgreze

 GCRV 4654 State Interstellar

 Kvenland Services

 HIP 19773 Shared

 Machatkwa Inc

 Co-operative of HIP 49102

 HIP 5183 Emperor's Grace

 Progressive Party of Ross 210

 Momotaro Silver State PLC

 Labour of Bactrib

 When a faction is affected by an outbreak the standard of living in the system it controls temporarily decreases. Combat activity has no effect on influence while an outbreak is active. Completing medicine-supply missions can bring an outbreak to an end.",https://community.elitedangerous.com/en/galnet/uid/59b8f888a1337640e964195c
"Galactic News: Weekly Security Report",13 SEP 3303,"This report presents the latest data on the security status of the galaxy’s minor factions.

 Here are the latest factions to experience a lockdown:

 Nuenets Corp.

 Nationalists of Aulin

 Revolutionary Zeus Values Party

 Bikokujungu Crimson Hand Gang

 HIP 15062 Crimson Pirates

 Wolf 1241 Raiders

 HIP 24655 allied

 Monarchy of HIP 24655

 Lu Pah Prison Colony

 Ahemez Allied Co

 When a faction experiences a lockdown, the security rating of the system it controls temporarily increases and the system’s wealth temporarily decreases. Bounty hunting activity can shorten the lockdown period.

 Here are the latest factions to experience civil unrest:

 Chamunda Crimson Gang

 WISE 0855-0714 Gold Gang

 Social Velnians Independents

 Nationals of 10 Theta Piscium

 Baedi Di Rats

 Dinkas Purple Posse

 Selgeth Coordinated

 Movement for Kenna for Equality

 LHS 3439 Vision Organisation

 Untuathit Confederation

 Civil unrest is the result of illegal activity. When a faction is affected by civil unrest, the standard of living in the system it controls temporarily decreases, as does the system’s wealth. Combat missions and activities can bring civil unrest to an end.",https://community.elitedangerous.com/en/galnet/uid/59b7aefe11cdd42ea56c9652
"Galactic News: Weekly Economic Report",12 SEP 3303,"This report presents the latest data on the economic health of the galaxy’s minor factions.

 Here are the latest factions to experience an economic boom:

 Official Darkates Freedom Party

 Laedla and Co

 Liberty Party of Zeessze

 Union of Wolf 359 Labour

 Coquim Industry

 Opila Ltd

 Kini Drug Empire

 LHS 3479 Interstellar

 Crimson State Group

 Brani Federal Holdings

 Boom is usually the result of consistent trade profit and completed trade contracts. When a faction experiences a boom, the wealth of the system it controls temporarily increases and trade missions completed in the system have double the effect on influence. The faction’s influence may also increase. Booms typically last until they naturally expire.

 Here are the latest factions to experience an economic bust:

 Quator Ring

 Nationalists of Aulin

 Morgor Crimson Pirates

 Alliance of HIP 13269

 Sauraratec Industries

 38 Lyncis Comms Network

 Hehe Camorra

 Luyten 347-14 Prison Colony

 Revolutionary LP 1-52 Labour

 United Kini Coalition

 When a faction experiences a bust, the wealth of the system it controls is temporarily reduced and the faction’s influence is temporarily diminished. Trade actions do not contribute to boom while a bust is active. A bust typically has to run its course before ending.",https://community.elitedangerous.com/en/galnet/uid/59b6603711cdd4364f674aee
"Galactic News: Weekly Expansion Report",10 SEP 3303,"This report presents the latest data on expansion and withdrawal among the galaxy's minor factions.

 Here are the latest factions to have expanded into new systems:

 Jaques

 HIP 80700 Jet Central PLC

 HIP 47058 Central Corp.

 Dhak Union Party

 Yemaki Dynasty

 Workers of Damontae Republic Party

 Lemana Drug Empire

 Natural Mehit Liberty Party

 Washiri United

 Liberals of Coyotani

 Expansions occur when a minor faction reaches a sufficient level of influence and there is a populated system within striking distance. Expansion is costly, so when a faction expands, the wealth and development level of the system it controls are temporarily reduced.

 Here are the latest factions in withdrawal:

 Ngakwites Empire Consulate

 Amahu Labour

 Shongbon Comms Systems

 Yhele Empire Party

 New Rutujil People's Party

 Mikir Comms Corp.

 HIP 14676 Coordinated

 Hez Pef Jet Transport Company

 United HIP 64498 Progressive Party

 Bletii Inc

 Factions are considered to be in withdrawal if their level of influence within a system drops below a certain level. If the faction's influence remains low for a total of five days, the faction must leave the system entirely. If the faction manages to increase its level of influence, it remains in the system.",https://community.elitedangerous.com/en/galnet/uid/59b266761909e7325b548918
"Galactic News: Weekly Conflict Report",09 SEP 3303,"This report presents the latest data on conflict among the galaxy’s minor factions.

 Here are the latest factions to experience a civil war:

 Left Party of HIP 43845

 Junga Interstellar

 Liberty Party of LP 751-1

 LHS 1387 Jet Mob

 Natural Toolfa Nationalists

 HIP 105639 Party

 Partnership of GD 215

 Dulos Defence Party

 Liaedin Electronics PLC

 Mob of HIP 7106

 Civil wars occur when minor factions compete for control of major assets such as starports. When a faction is involved in a civil war, the standard of living, development level and security level in the system it controls are temporarily reduced. Combat activities can bring a civil war to an end.

 Here are the latest factions to experience war:

 Brotherhood of LP 98-132

 Kokary Liberals

 Liberals of Delta Pavonis

 Chicoana Silver Travel Corp.

 Modgud Commodities

 Green Party of Dulos

 Gitxsan Limited

 Ross 210 Pro-Alliance Party

 i Bootis Democrats

 Njikan Jet Dynamic Industry

 Wars occur when a minor faction invades a star system controlled by another minor faction. For the duration of the war, the standard of living, wealth level and security level in the disputed system are reduced. Combat activity between the two warring factions determines the outcome of the conflict. If neither faction succeeds in dominating the other, the war ends in a ceasefire.",https://community.elitedangerous.com/en/galnet/uid/59b2658c1909e7430627b707
"Galactic News: Weekly Democracy Report",08 SEP 3303,"This report presents the latest data on democratic activity among the galaxy’s minor factions.

 Here are the latest factions to hold elections:

 Crimson State Group

 Aymifa Resistance

 LTT 1349 Transport Industry

 HIP 96289 Blue Major Inc

 Zhu Veddi State Limited

 Parhul Silver Electronics Hldgs

 Epsilon Phoenicis Forum

 New CD-61 6801 Flag

 Apoyota Domain

 CD-40 395 Imperial Society

 Elections occur when two minor factions with a similar political structure resolve a conflict over ownership and influence within a system.",https://community.elitedangerous.com/en/galnet/uid/59b1168b1909e771540a41e4
"Powerplay: Incoming Update",07 SEP 3303,"At 7.00 am tomorrow morning (GMT), the monitoring of powers' activities will go offline for a short period while the latest data is assembled. Pilots who operate for one of the powers should deliver any cargo or vouchers before this time to ensure their activities are registered.",https://community.elitedangerous.com/en/galnet/uid/59afc260d1c3402462249b44
"Galactic News: Weekly Security Report",06 SEP 3303,"This report presents the latest data on the security status of the galaxy’s minor factions.

 Here are the latest factions to experience a lockdown:

 Orrere Ring

 Bureau of Tetrian Liberty Party

 League of Ross 1015

 HIP 22006 Purple Cartel

 Neperimpox Brotherhood

 HIP 15062 Crimson Pirates

 Baedi Di Rats

 Nialfi Solutions

 Kagudi Allied Interstellar

 Ladabalbasa Silver Gang

 When a faction experiences a lockdown, the security rating of the system it controls temporarily increases and the system’s wealth temporarily decreases. Bounty hunting activity can shorten the lockdown period.

 Here are the latest factions to experience civil unrest:

 United Wat Yu Confederacy

 Quince Creative Holdings

 Gold Netcoms Limited

 Calennero Crew

 HR 3635 Universal and Co

 Dinkas Purple Posse

 LP 726-6 Partners

 Wolf 440 Federal PLC

 Selgeth Coordinated

 Aegilakan Crimson Gang

 Civil unrest is the result of illegal activity. When a faction is affected by civil unrest, the standard of living in the system it controls temporarily decreases, as does the system’s wealth. Combat missions and activities can bring civil unrest to an end.",https://community.elitedangerous.com/en/galnet/uid/59ae71cb5b22cd44ac419231
"Galactic News: Weekly Economic Report",05 SEP 3303,"This report presents the latest data on the economic health of the galaxy’s minor factions.

 Here are the latest factions to experience an economic boom:

 Laedla and Co

 Opila Ltd

 Kokary Liberals

 Kini Drug Empire

 LHS 3479 Interstellar

 Brani Federal Holdings

 Allied FK5 2550 Autocracy

 Ololos Drug Empire

 Liaedin Mafia

 Lave Jet Family

 Boom is usually the result of consistent trade profit and completed trade contracts. When a faction experiences a boom, the wealth of the system it controls temporarily increases and trade missions completed in the system have double the effect on influence. The faction’s influence may also increase. Booms typically last until they naturally expire.

 Here are the latest factions to experience an economic bust:

 Brotherhood of LP 98-132

 WISE 0855-0714 Gold Gang

 Apoyota Domain

 Quator Ring

 Nationalists of Aulin

 United Nang Ta-khian Confederacy

 Orishpucho Jet Hand Gang

 38 Lyncis Comms Network

 Sif League

 Caraswang Gold Public Inc

 When a faction experiences a bust, the wealth of the system it controls is temporarily reduced and the faction’s influence is temporarily diminished. Trade actions do not contribute to boom while a bust is active. A bust typically has to run its course before ending.",https://community.elitedangerous.com/en/galnet/uid/59ad194efc733844532ce39d
"Galactic News: Weekly Expansion Report",03 SEP 3303,"This report presents the latest data on expansion and withdrawal among the galaxy's minor factions.

 Here are the latest factions to have expanded into new systems:

 HIP 10570 Constitution Party

 Chick Ek Partnership

 Cerno Independents

 Mbayame Domain

 Toxanda Public Organisation

 Picus Jet State Company

 Khants Systems

 LTT 970 Holdings

 Conservatives of Grebatabea

 Yaringu Blue Dynamic Industry

 Expansions occur when a minor faction reaches a sufficient level of influence and there is a populated system within striking distance. Expansion is costly, so when a faction expands, the wealth and development level of the system it controls are temporarily reduced.

 Here are the latest factions in withdrawal:

 Crimson State Group

 Limapa Blue State Commodities

 V886 Centauri Future

 Peng Dung Jet Creative Network

 Bureau of Tetrian Liberty Party

 Almas Corporation

 Defence Party of NLTT 57668

 Paletes Interstellar

 Arapathaka Empire Party

 LP 350-75 Fortune Company

 Factions are considered to be in withdrawal if their level of influence within a system drops below a certain level. If the faction's influence remains low for a total of five days, the faction must leave the system entirely. If the faction manages to increase its level of influence, it remains in the system.",https://community.elitedangerous.com/en/galnet/uid/59a92e222b36fd28f57f62e1
"Galactic News: Weekly Conflict Report",02 SEP 3303,"This report presents the latest data on conflict among the galaxy’s minor factions.

 Here are the latest factions to experience a civil war:

 Zelano Systems

 Chamunda Crimson Gang

 Kini Drug Empire

 LHS 3479 Interstellar

 AG+21 1754 Citizen Party

 Liberty Party of LP 751-1

 HIP 105639 Party

 Dulos Defence Party

 Machatkwa Inc

 Progressive Party of Ross 210

 Civil wars occur when minor factions compete for control of major assets such as starports. When a faction is involved in a civil war, the standard of living, development level and security level in the system it controls are temporarily reduced. Combat activities can bring a civil war to an end.

 Here are the latest factions to experience war:

 Order of Ethgreze

 Bureau of HIP 1914 Focus

 Liberals of Delta Pavonis

 Alioth Pro-Alliance Group

 Modgud Commodities

 Delta Phoenicis Limited

 Blue Dynamic Group

 Ross 210 Pro-Alliance Party

 i Bootis Democrats

 Njikan Jet Dynamic Industry

 Wars occur when a minor faction invades a star system controlled by another minor faction. For the duration of the war, the standard of living, wealth level and security level in the disputed system are reduced. Combat activity between the two warring factions determines the outcome of the conflict. If neither faction succeeds in dominating the other, the war ends in a ceasefire.",https://community.elitedangerous.com/en/galnet/uid/59a92d87ff6d8f42953bffe4
"Galactic News: Weekly Democracy Report",01 SEP 3303,"This report presents the latest data on democratic activity among the galaxy’s minor factions.

 Here are the latest factions to hold elections:

 Laedla and Co

 GCRV 4654 State Interstellar

 39 Tauri Interstellar

 Labour of Geras

 HIP 96289 Blue Major Inc

 Gitxsan Limited

 Autocracy of Phi Gruis

 New CD-61 6801 Flag

 Natural BV Phoenicis Front

 Nuenets Corp.

 Elections occur when two minor factions with a similar political structure resolve a conflict over ownership and influence within a system.",https://community.elitedangerous.com/en/galnet/uid/59a7dd5f7da9e306837e41b2
"Galactic News: Weekly Security Report",31 AUG 3303,"This report presents the latest data on the security status of the galaxy’s minor factions.

 Here are the latest factions to experience a lockdown:

 Orrere Ring

 HIP 22006 Purple Cartel

 Chaimal Jet Public Services

 Gendini Incorporated

 Baedi Di Rats

 Barons of Mundine

 Hiralarsh First

 Kagudi Allied Interstellar

 Venux Freedom Party

 HIP 24912 Crimson General Hldgs

 When a faction experiences a lockdown, the security rating of the system it controls temporarily increases and the system’s wealth temporarily decreases. Bounty hunting activity can shorten the lockdown period.

 Here are the latest factions to experience civil unrest:

 Independents of LHS 3262

 Alliance of HIP 13269

 Crimson Major Incorporated

 Labour of 64 Arietis

 Social Holler Green Party

 Saontiana and Co

 Integrated HIP 111657

 Values Party of Shenggan

 HR 3007 Coordinated

 LP 726-6 Partners

 Civil unrest is the result of illegal activity. When a faction is affected by civil unrest, the standard of living in the system it controls temporarily decreases, as does the system’s wealth. Combat missions and activities can bring civil unrest to an end.",https://community.elitedangerous.com/en/galnet/uid/59a681ebb0cd9a5c932597b0
"Galactic News: Weekly Economic Report",30 AUG 3303,"This report presents the latest data on the economic health of the galaxy’s minor factions.

 Here are the latest factions to experience an economic boom:

 Brotherhood of LP 98-132

 Liberty Party of Zeessze

 Union of Wolf 359 Labour

 GCRV 4654 State Interstellar

 Opila Ltd

 Crimson State Group

 Brani Federal Holdings

 Allied FK5 2550 Autocracy

 Ololos Drug Empire

 Bureau of HIP 1914 Focus

 Boom is usually the result of consistent trade profit and completed trade contracts. When a faction experiences a boom, the wealth of the system it controls temporarily increases and trade missions completed in the system have double the effect on influence. The faction’s influence may also increase. Booms typically last until they naturally expire.

 Here are the latest factions to experience an economic bust:

 WISE 0855-0714 Gold Gang

 Apoyota Domain

 Quator Ring

 Nationalists of Aulin

 Leaders of Santal

 Aditi Crimson Energy Inc

 LTT 18486 Pirates

 Partnership of Alpha Centauri

 The Order of Justice

 Wat Yu Resistance

 When a faction experiences a bust, the wealth of the system it controls is temporarily reduced and the faction’s influence is temporarily diminished. Trade actions do not contribute to boom while a bust is active. A bust typically has to run its course before ending.",https://community.elitedangerous.com/en/galnet/uid/59a542623514816db44dddfb
"Galactic News: Weekly Expansion Report",27 AUG 3303,"This report presents the latest data on expansion and withdrawal among the galaxy's minor factions.

 Here are the latest factions to have expanded into new systems:

 Chicoana Silver Travel Corp.

 HIP 96289 Blue Major Inc

 110 Herculis Purple Natural PLC

 Annarr Dynamic Corp.

 Tphene Collective

 Revolutionary Eluskapu Partnership

 People's Tutumu Confederacy

 Kwarandji Comms Industries

 Lunguni First

 Bletii Inc

 Expansions occur when a minor faction reaches a sufficient level of influence and there is a populated system within striking distance. Expansion is costly, so when a faction expands, the wealth and development level of the system it controls are temporarily reduced.

 Here are the latest factions in withdrawal:

 Democrats of BD-02 4304

 Durius Dominion

 HR 8170 Brotherhood

 Bodb Dearg Order

 Yenistani Guardians of Tradition

 Brotherhood of Caerete

 Gilyadar Front

 Velnians Gold Transport Holdings

 Marquis du Ugrivaci

 Chimasates Blue United Org

 Factions are considered to be in withdrawal if their level of influence within a system drops below a certain level. If the faction's influence remains low for a total of five days, the faction must leave the system entirely. If the faction manages to increase its level of influence, it remains in the system.",https://community.elitedangerous.com/en/galnet/uid/599ea04a5815d347ca7efb1a
"Galactic News: Weekly Conflict Report",26 AUG 3303,"This report presents the latest data on conflict among the galaxy’s minor factions.

 Here are the latest factions to experience a civil war:

 Coquim Industry

 Zelano Systems

 Junga Interstellar

 Chamunda Crimson Gang

 Kini Drug Empire

 LHS 3479 Interstellar

 AG+21 1754 Citizen Party

 Liberty Party of LP 751-1

 Liaedin Mafia

 Revolutionary Party of Nuenets

 Civil wars occur when minor factions compete for control of major assets such as starports. When a faction is involved in a civil war, the standard of living, development level and security level in the system it controls are temporarily reduced. Combat activities can bring a civil war to an end.

 Here are the latest factions to experience war:

 Order of Ethgreze

 Kokary Liberals

 Liberals of Delta Pavonis

 LHS 1387 Jet Mob

 Blue Dynamic Group

 Njikan Jet Dynamic Industry

 BD+07 4267 Gold General PLC

 LHS 3384 Progressive Party

 Branglal PLC

 New 31 Aquilae Green Party

 Wars occur when a minor faction invades a star system controlled by another minor faction. For the duration of the war, the standard of living, wealth level and security level in the disputed system are reduced. Combat activity between the two warring factions determines the outcome of the conflict. If neither faction succeeds in dominating the other, the war ends in a ceasefire.",https://community.elitedangerous.com/en/galnet/uid/599e9f6df79bdb68fd5949c9
"Galactic News: Weekly Democracy Report",25 AUG 3303,"This report presents the latest data on democratic activity among the galaxy’s minor factions.

 Here are the latest factions to hold elections:

 Crimson State Group

 39 Tauri Interstellar

 Delta Phoenicis Limited

 Gitxsan Limited

 Barnard's Star Alliance

 Ambivas Power Partners

 Natural BV Phoenicis Front

 Kuwemargl Patrons of Law

 Apoyota Domain

 League of Kausan

 Elections occur when two minor factions with a similar political structure resolve a conflict over ownership and influence within a system.",https://community.elitedangerous.com/en/galnet/uid/599e9e87f79bdb69d57868c5
"Galactic News: Weekly Health Report",24 AUG 3303,"This report presents the latest data on health issues among the galaxy’s minor factions.

 Here are the latest factions to experience famine:

 HIP 105577 One

 HIP 5712 State Corp.

 Kvenland Services

 HIP 19773 Shared

 Ololos Drug Empire

 HIP 15545 Public Network

 39 Tauri Cartel

 HIP 116298 Jet Cartel

 New CD-61 6801 Flag

 Zhou Wang Blue Partnership

 When a faction is affected by famine the standard of living in the system it controls temporarily decreases. Combat activity has no effect on influence while a famine is active. Completing food-trade missions can bring a famine to an end.

 Here are the latest factions to experience an outbreak:

 Kvenland Services

 HIP 10570 Constitution Party

 HIP 19773 Shared

 Hatmehit Purple Crew

 Aymifa Resistance

 HIP 111486 First

 Aonghus Co

 Dulos Defence Party

 Delta Phoenicis Limited

 Chukchair Prison Colony

 When a faction is affected by an outbreak the standard of living in the system it controls temporarily decreases. Combat activity has no effect on influence while an outbreak is active. Completing medicine-supply missions can bring an outbreak to an end.

 ",https://community.elitedangerous.com/en/galnet/uid/599d4c9a90f4ce24c1360245
"Galactic News: Weekly Security Report",23 AUG 3303,"This report presents the latest data on the security status of the galaxy’s minor factions.

 Here are the latest factions to experience a lockdown:

 Dragons of HIP 1914

 Morgor Crimson Pirates

 Zeus Bureau

 United Wat Yu Confederacy

 Alliance of HIP 13269

 Crimson Major Incorporated

 Uniting Kupole

 Gold Netcoms Limited

 Traditional Hehe Flag

 Gendini Incorporated

 When a faction experiences a lockdown, the security rating of the system it controls temporarily increases and the system’s wealth temporarily decreases. Bounty hunting activity can shorten the lockdown period.

 Here are the latest factions to experience civil unrest:

 Orrere Ring

 Uszaa Society

 Green Party of Lung

 Ovid Democrats

 Republic Party of Thraskias

 Friends of HIP 20441

 Chaimal Jet Public Services

 Autocracy of HR 5307

 HIP 24655 allied

 Monarchy of HIP 24655

 Civil unrest is the result of illegal activity. When a faction is affected by civil unrest, the standard of living in the system it controls temporarily decreases, as does the system’s wealth. Combat missions and activities can bring civil unrest to an end.",https://community.elitedangerous.com/en/galnet/uid/599c0372ffdd3343792a23e3
"Galactic News: Weekly Economic Report",22 AUG 3303,"This report presents the latest data on the economic health of the galaxy’s minor factions.

 Here are the latest factions to experience an economic boom:

 Order of Ethgreze

 Brotherhood of LP 98-132

 Laedla and Co

 Liberty Party of Zeessze

 Green Party of HIP 103138

 Union of Wolf 359 Labour

 GCRV 4654 State Interstellar

 Zelano Systems

 Opila Ltd

 Chamunda Crimson Gang

 Boom is usually the result of consistent trade profit and completed trade contracts. When a faction experiences a boom, the wealth of the system it controls temporarily increases and trade missions completed in the system have double the effect on influence. The faction’s influence may also increase. Booms typically last until they naturally expire.

 Here are the latest factions to experience an economic bust:

 Kini Drug Empire

 LHS 3479 Interstellar

 WISE 0855-0714 Gold Gang

 Nationalists of Aulin

 BD-13 2439 Comms Systems

 Workers of Lalande 29917 Green Party

 Indines Commodities

 Lambda Hydri Industry

 Independents of 22 g Leonis

 Brothers of Abroin

 When a faction experiences a bust, the wealth of the system it controls is temporarily reduced and the faction’s influence is temporarily diminished. Trade actions do not contribute to boom while a bust is active. A bust typically has to run its course before ending.",https://community.elitedangerous.com/en/galnet/uid/599ac42a7efdcb21936b53e7
"Galactic News: Weekly Expansion Report",20 AUG 3303,"This report presents the latest data on expansion and withdrawal among the galaxy's minor factions.

 Here are the latest factions to have expanded into new systems:

 HIP 13269 Silver Drug Empire

 Partnership of Chankates

 HIP 80700 Jet Central PLC

 Democrats of HIP 57080

 G 139-50 Electronics Partners

 HIP 9473 Industries

 Progressive Party of Uracenufon

 Clayagro Interstellar

 LHS 3631 Network

 Friends of Fugeniez

 Expansions occur when a minor faction reaches a sufficient level of influence and there is a populated system within striking distance. Expansion is costly, so when a faction expands, the wealth and development level of the system it controls are temporarily reduced.

 Here are the latest factions in withdrawal:

 Order of Ethgreze

 Crimson State Group

 HIP 9610 Jet Legal Systems

 Gitxsan Limited

 Kuwemargl Patrons of Law

 Brotherhood of Caerete

 Begovans Industry 

 Coalition of Bodedi

 HIP 113454 Crew

 Gyvata Indi Purple Syndicate

 Factions are considered to be in withdrawal if their level of influence within a system drops below a certain level. If the faction's influence remains low for a total of five days, the faction must leave the system entirely. If the faction manages to increase its level of influence, it remains in the system.",https://community.elitedangerous.com/en/galnet/uid/5996d60bdf27c6540a1a9b56
"Galactic News: Weekly Conflict Report",19 AUG 3303,"This report presents the latest data on conflict among the galaxy’s minor factions.

 Here are the latest factions to experience a civil war:

 Coquim Industry

 Camorra of Waime

 LTT 1349 Transport Industry

 LHS 1387 Jet Mob

 HIP 105639 Party

 Luyten 674-15 Industries

 Mob of HIP 7106

 People's Islastyara Revolutionary Party

 Epsilon Phoenicis Forum

 New CD-61 6801 Flag

 Civil wars occur when minor factions compete for control of major assets such as starports. When a faction is involved in a civil war, the standard of living, development level and security level in the system it controls are temporarily reduced. Combat activities can bring a civil war to an end.

 Here are the latest factions to experience war:

 Kokary Liberals

 Blue Dynamic Group

 Democrats of BD-02 4304

 i Bootis Democrats

 Branglal PLC

 Zeus Bureau

 New 31 Aquilae Green Party

 Limapa Blue State Commodities

 Orrere Ring

 People's Changthini for Equality

 Wars occur when a minor faction invades a star system controlled by another minor faction. For the duration of the war, the standard of living, wealth level and security level in the disputed system are reduced. Combat activity between the two warring factions determines the outcome of the conflict. If neither faction succeeds in dominating the other, the war ends in a ceasefire.",https://community.elitedangerous.com/en/galnet/uid/5996d57fdf27c642134755a2
"Galactic News: Weekly Democracy Report",18 AUG 3303,"This report presents the latest data on democratic activity among the galaxy’s minor factions.

 Here are the latest factions to hold elections:

 Bodb Den Advanced Network

 Aymifa Resistance

 HIP 96289 Blue Major Inc

 Zhu Veddi State Limited

 Parhul Silver Electronics Hldgs

 Autocracy of Phi Gruis

 Ambivas Power Partners

 BD+07 4267 Gold General PLC

 LHS 3384 Progressive Party

 Nuenets Corp. 

 Elections occur when two minor factions with a similar political structure resolve a conflict over ownership and influence within a system.",https://community.elitedangerous.com/en/galnet/uid/59955d25095f26061751d3a8
"Galactic News: Weekly Health Report",17 AUG 3303,"This report presents the latest data on health issues among the galaxy’s minor factions.

 Here are the latest factions to experience famine:

 Left Party of HIP 43845

 HIP 105577 One

 HIP 5712 State Corp.

 Kvenland Services

 HIP 19773 Shared

 Ololos Drug Empire

 HIP 15545 Public Network

 Marquis du HIP 110867

 HIP 9610 Jet Legal Systems

 Pi Pavonis Transport Corp. 

 When a faction is affected by famine the standard of living in the system it controls temporarily decreases. Combat activity has no effect on influence while a famine is active. Completing food-trade missions can bring a famine to an end.

 Here are the latest factions to experience an outbreak:

 Kvenland Services

 HIP 10570 Constitution Party

 Allied FK5 2550 Autocracy

 Hatmehit Purple Crew

 Chukchair Fortune Group

 HIP 111486 First

 Aonghus Co

 Dulos Defence Party

 Hajon Industries

 Parhul Silver Electronics Hldgs

 When a faction is affected by an outbreak the standard of living in the system it controls temporarily decreases. Combat activity has no effect on influence while an outbreak is active. Completing medicine-supply missions can bring an outbreak to an end.",https://community.elitedangerous.com/en/galnet/uid/599410c523e8a9533529cf3d
"Galactic News: Weekly Security Report",16 AUG 3303,"This report presents the latest data on the security status of the galaxy’s minor factions.

 Here are the latest factions to experience a lockdown:

 Brotherhood of LP 98-132

 Green Party of Lung

 Alliance of HIP 13269

 Crimson Major Incorporated

 Republic Party of Thraskias

 Revolutionary Kanean Resistance

 HIP 24655 allied

 Monarchy of HIP 24655

 Dhak Union Party

 Opontani Nationals

 When a faction experiences a lockdown, the security rating of the system it controls temporarily increases and the system’s wealth temporarily decreases. Bounty hunting activity can shorten the lockdown period.

 Here are the latest factions to experience civil unrest:

 Apoyota Domain

 Ngadjal Citizens' Forum

 Hecate Creative Industries

 Mafia of Chacobog

 Revolutionary Kanean Resistance

 HIP 29241 Conservatives

 Traditional Hehe Flag

 NLTT 47967 Purple Brotherhood

 Phra Indji Crimson Mob

 Auta Isuang Blue Hand Gang

 Civil unrest is the result of illegal activity. When a faction is affected by civil unrest, the standard of living in the system it controls temporarily decreases, as does the system’s wealth. Combat missions and activities can bring civil unrest to an end.",https://community.elitedangerous.com/en/galnet/uid/5992bdc64a6bdb3b94002ead
"Galactic News: Weekly Economic Report",15 AUG 3303,"This report presents the latest data on the economic health of the galaxy’s minor factions.

 Here are the latest factions to experience an economic boom:

 Order of Ethgreze

 Green Party of HIP 103138

 Union of Wolf 359 Labour

 GCRV 4654 State Interstellar

 Coquim Industry

 Opila Ltd

 Chamunda Crimson Gang

 Kini Drug Empire

 Brani Federal Holdings

 AG+21 1754 Citizen Party

 Boom is usually the result of consistent trade profit and completed trade contracts. When a faction experiences a boom, the wealth of the system it controls temporarily increases and trade missions completed in the system have double the effect on influence. The faction’s influence may also increase. Booms typically last until they naturally expire.

 Here are the latest factions to experience an economic bust:

 LHS 3479 Interstellar

 Morgor Crimson Pirates

 BD-13 2439 Comms Systems

 LHS 2884 Dominion

 Lambda Hydri Industry

 People's LFT 551 League

 LHS 3006 Blue Brotherhood

 Partnership of Alpha Centauri

 Earls of Dahan

 The Order of Justice

 When a faction experiences a bust, the wealth of the system it controls is temporarily reduced and the faction’s influence is temporarily diminished. Trade actions do not contribute to boom while a bust is active. A bust typically has to run its course before ending.",https://community.elitedangerous.com/en/galnet/uid/59917448d005a06f4a006c1a
"Galactic News: Sirius Corporation Enters Merope",12 AUG 3303,"A number of media outlets have reported that the Sirius Corporation has entered the Merope system, establishing two new outposts.

 Although the mega-corporation has asserted that the outposts will support mining operations in the region, commentators have speculated that Sirius is positioning itself to take control of the system’s barnacles.

 Daxton Sung of the Imperial Herald commented:

 “Right now, the Federation controls Merope. But Sirius is playing the long game. They’ve positioned themselves close to the barnacles so that if the Federation pulls out of the system, they can swoop in and start hoovering up meta-alloys.”

 The new outposts will no doubt be a boon to independent pilots in Merope, giving them access to a wide range of services.",https://community.elitedangerous.com/en/galnet/uid/598c888362b0b24cf139da79
"Galactic News: Weekly Democracy Report",11 AUG 3303,"This report presents the latest data on democratic activity among the galaxy’s minor factions.

 Here are the latest factions to hold elections:

 39 Tauri Interstellar

 Chicoana Silver Travel Corp.

 Labour of Geras

 HIP 96289 Blue Major Inc

 Zhu Veddi State Limited

 Parhul Silver Electronics Hldgs

 Autocracy of Phi Gruis

 Natural BV Phoenicis Front

 Nuenets Corp.

 CD-40 395 Imperial Society

 Elections occur when two minor factions with a similar political structure resolve a conflict over ownership and influence within a system.",https://community.elitedangerous.com/en/galnet/uid/598c286762b0b242ea55dff5
